# CoordinateSystem: GEOGCS["WGS 84",DATUM["World Geodetic System 1984 ensemble",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.01745329251994328,AUTHORITY["EPSG","9102"]],AUTHORITY["EPSG","4326"]]
#Label	Enable	X/Longitude	Y/Latitude	Z/Altitude	Yaw	Pitch	Roll	Accuracy_X_(m)	Accuracy_Y_(m)	Accuracy_Z_(m)	Accuracy_Yaw/Pitch/Roll_(deg)	Error_(m)	X_error	Y_error	Z_error	Error_(deg)	Yaw_error	Pitch_error	Roll_error	X_est	Y_est	Z_est	Yaw_est	Pitch_est	Roll_est	X_var	Y_var	Z_var	Yaw_var	Pitch_var	Roll_var
DJI_20260722122736_0065_MS_RE.TIF	1	-5.557890	42.615217	939.313000	149.800000	0.100000	-0.000000	0.009660	0.010240	0.021690	10.000000																				
DJI_20260722122738_0066_D.JPG	1	-5.557828	42.615138	940.309000	149.800000	-0.000000	0.000000	0.009640	0.010220	0.021650	10.000000																				
DJI_20260722122738_0066_MS_G.TIF	1	-5.557827	42.615137	940.311000	149.800000	-0.000000	0.000000	0.009710	0.010310	0.021750	10.000000																				
DJI_20260722122738_0066_MS_NIR.TIF	1	-5.557827	42.615137	940.312000	149.800000	-0.000000	0.000000	0.009710	0.010310	0.021750	10.000000																				
DJI_20260722122738_0066_MS_R.TIF	1	-5.557827	42.615137	940.311000	149.800000	-0.000000	0.000000	0.009710	0.010310	0.021750	10.000000																				
DJI_20260722122738_0066_MS_RE.TIF	1	-5.557827	42.615137	940.312000	149.800000	-0.000000	0.000000	0.009710	0.010310	0.021750	10.000000																				
DJI_20260722122741_0067_D.JPG	1	-5.557756	42.615046	941.011000	149.800000	-0.000000	0.000000	0.009850	0.010250	0.021640	10.000000																				
DJI_20260722122741_0067_MS_G.TIF	1	-5.557755	42.615045	941.003000	149.800000	-0.000000	0.000000	0.009820	0.010280	0.021690	10.000000																				
DJI_20260722122741_0067_MS_NIR.TIF	1	-5.557755	42.615045	941.003000	149.800000	-0.000000	0.000000	0.009820	0.010280	0.021690	10.000000																				
DJI_20260722122741_0067_MS_R.TIF	1	-5.557755	42.615045	941.003000	149.800000	-0.000000	0.000000	0.009820	0.010280	0.021690	10.000000																				
DJI_20260722122741_0067_MS_RE.TIF	1	-5.557755	42.615045	941.003000	149.800000	-0.000000	0.000000	0.009820	0.010280	0.021690	10.000000																				
DJI_20260722122745_0068_D.JPG	1	-5.557660	42.614925	939.803000	149.800000	-0.000000	0.000000	0.009770	0.010260	0.021640	10.000000																				
DJI_20260722122745_0068_MS_G.TIF	1	-5.557659	42.614924	939.781000	149.800000	0.100000	-0.000000	0.009770	0.010260	0.021640	10.000000																				
DJI_20260722122745_0068_MS_NIR.TIF	1	-5.557659	42.614923	939.781000	149.800000	0.100000	-0.000000	0.009770	0.010260	0.021640	10.000000																				
DJI_20260722122745_0068_MS_R.TIF	1	-5.557659	42.614924	939.781000	149.800000	0.100000	-0.000000	0.009770	0.010260	0.021640	10.000000																				
DJI_20260722122745_0068_MS_RE.TIF	1	-5.557659	42.614924	939.781000	149.800000	0.100000	-0.000000	0.009770	0.010260	0.021640	10.000000																				
DJI_20260722122748_0069_D.JPG	1	-5.557584	42.614828	938.392000	149.800000	-0.000000	0.000000	0.009700	0.010230	0.021630	10.000000																				
DJI_20260722122748_0069_MS_G.TIF	1	-5.557583	42.614827	938.371000	149.800000	0.100000	-0.000000	0.009690	0.010260	0.021620	10.000000																				
DJI_20260722122748_0069_MS_NIR.TIF	1	-5.557583	42.614827	938.371000	149.800000	0.100000	-0.000000	0.009690	0.010260	0.021620	10.000000																				
DJI_20260722122748_0069_MS_R.TIF	1	-5.557583	42.614827	938.371000	149.800000	0.100000	-0.000000	0.009690	0.010260	0.021620	10.000000																				
DJI_20260722122748_0069_MS_RE.TIF	1	-5.557583	42.614827	938.371000	149.800000	0.100000	-0.000000	0.009690	0.010260	0.021620	10.000000																				
DJI_20260722122752_0070_D.JPG	1	-5.557485	42.614701	936.665000	149.800000	0.100000	-0.000000	0.009710	0.010200	0.021570	10.000000																				
DJI_20260722122752_0070_MS_G.TIF	1	-5.557484	42.614700	936.647000	149.800000	0.100000	-0.000000	0.009730	0.010250	0.021580	10.000000																				
DJI_20260722122752_0070_MS_NIR.TIF	1	-5.557484	42.614700	936.647000	149.800000	0.100000	-0.000000	0.009730	0.010250	0.021580	10.000000																				
DJI_20260722122752_0070_MS_R.TIF	1	-5.557484	42.614700	936.647000	149.800000	0.100000	-0.000000	0.009730	0.010250	0.021580	10.000000																				
DJI_20260722122752_0070_MS_RE.TIF	1	-5.557484	42.614700	936.647000	149.800000	0.100000	-0.000000	0.009730	0.010250	0.021580	10.000000																				
DJI_20260722122757_0071_D.JPG	1	-5.557386	42.614574	935.930000	149.700000	0.100000	-0.000000	0.009690	0.010240	0.021570	10.000000																				
DJI_20260722122757_0071_MS_G.TIF	1	-5.557385	42.614573	935.920000	149.700000	0.100000	-0.000000	0.009690	0.010240	0.021570	10.000000																				
DJI_20260722122757_0071_MS_NIR.TIF	1	-5.557385	42.614573	935.920000	149.700000	0.100000	-0.000000	0.009690	0.010240	0.021570	10.000000																				
DJI_20260722122757_0071_MS_R.TIF	1	-5.557385	42.614573	935.920000	149.700000	0.100000	-0.000000	0.009690	0.010240	0.021570	10.000000																				
DJI_20260722122757_0071_MS_RE.TIF	1	-5.557385	42.614573	935.920000	149.700000	0.100000	-0.000000	0.009690	0.010240	0.021570	10.000000																				
DJI_20260722122800_0072_D.JPG	1	-5.557311	42.614479	935.853000	149.800000	-0.000000	0.000000	0.009920	0.010280	0.021570	10.000000																				
DJI_20260722122800_0072_MS_G.TIF	1	-5.557310	42.614478	935.844000	149.800000	0.100000	-0.000000	0.009920	0.010270	0.021560	10.000000																				
DJI_20260722122800_0072_MS_NIR.TIF	1	-5.557311	42.614478	935.844000	149.800000	0.100000	-0.000000	0.009920	0.010270	0.021560	10.000000																				
DJI_20260722122800_0072_MS_R.TIF	1	-5.557310	42.614478	935.844000	149.800000	0.100000	-0.000000	0.009920	0.010270	0.021560	10.000000																				
DJI_20260722122800_0072_MS_RE.TIF	1	-5.557311	42.614478	935.844000	149.800000	0.100000	-0.000000	0.009920	0.010270	0.021560	10.000000																				
DJI_20260722122803_0073_D.JPG	1	-5.557231	42.614376	935.754000	149.700000	-0.000000	0.000000	0.009720	0.010220	0.021560	10.000000																				
DJI_20260722122803_0073_MS_G.TIF	1	-5.557230	42.614375	935.745000	149.700000	-0.000000	0.000000	0.009720	0.010220	0.021560	10.000000																				
DJI_20260722122803_0073_MS_NIR.TIF	1	-5.557230	42.614375	935.745000	149.700000	-0.000000	0.000000	0.009720	0.010220	0.021560	10.000000																				
DJI_20260722122803_0073_MS_R.TIF	1	-5.557230	42.614375	935.745000	149.700000	-0.000000	0.000000	0.009720	0.010220	0.021560	10.000000																				
DJI_20260722122803_0073_MS_RE.TIF	1	-5.557230	42.614375	935.745000	149.700000	-0.000000	0.000000	0.009720	0.010220	0.021560	10.000000																				
DJI_20260722122806_0074_D.JPG	1	-5.557155	42.614281	935.690000	149.700000	-0.000000	0.000000	0.009830	0.010250	0.021560	10.000000																				
DJI_20260722122806_0074_MS_G.TIF	1	-5.557155	42.614280	935.679000	149.700000	0.100000	-0.000000	0.009820	0.010240	0.021550	10.000000																				
DJI_20260722122806_0074_MS_NIR.TIF	1	-5.557155	42.614280	935.679000	149.700000	0.100000	-0.000000	0.009820	0.010240	0.021550	10.000000																				
DJI_20260722122806_0074_MS_R.TIF	1	-5.557155	42.614280	935.679000	149.700000	0.100000	-0.000000	0.009820	0.010240	0.021550	10.000000																				
DJI_20260722122806_0074_MS_RE.TIF	1	-5.557155	42.614280	935.679000	149.700000	0.100000	-0.000000	0.009820	0.010240	0.021550	10.000000																				
DJI_20260722122809_0075_D.JPG	1	-5.557078	42.614183	935.609000	149.700000	-0.000000	0.000000	0.009790	0.010220	0.021470	10.000000																				
DJI_20260722122809_0075_MS_G.TIF	1	-5.557077	42.614182	935.600000	149.700000	-0.000000	0.000000	0.009790	0.010220	0.021470	10.000000																				
DJI_20260722122809_0075_MS_NIR.TIF	1	-5.557077	42.614182	935.600000	149.700000	-0.000000	0.000000	0.009790	0.010220	0.021470	10.000000																				
DJI_20260722122809_0075_MS_R.TIF	1	-5.557077	42.614182	935.600000	149.700000	-0.000000	0.000000	0.009790	0.010220	0.021470	10.000000																				
DJI_20260722122809_0075_MS_RE.TIF	1	-5.557077	42.614182	935.600000	149.700000	-0.000000	0.000000	0.009790	0.010220	0.021470	10.000000																				
DJI_20260722122812_0076_D.JPG	1	-5.557074	42.614097	935.468000	230.500000	0.100000	-0.000000	0.009700	0.010340	0.021600	10.000000																				
DJI_20260722122812_0076_MS_G.TIF	1	-5.557075	42.614096	935.456000	231.000000	0.100000	-0.000000	0.009690	0.010330	0.021590	10.000000																				
DJI_20260722122812_0076_MS_NIR.TIF	1	-5.557075	42.614097	935.456000	231.000000	0.100000	-0.000000	0.009690	0.010330	0.021590	10.000000																				
DJI_20260722122812_0076_MS_R.TIF	1	-5.557075	42.614096	935.456000	231.000000	0.100000	-0.000000	0.009690	0.010330	0.021590	10.000000																				
DJI_20260722122812_0076_MS_RE.TIF	1	-5.557075	42.614096	935.456000	231.000000	0.100000	-0.000000	0.009690	0.010330	0.021590	10.000000																				
DJI_20260722122816_0077_D.JPG	1	-5.557248	42.614140	935.365000	296.100000	0.100000	-0.000000	0.009740	0.010330	0.021570	10.000000																				
DJI_20260722122816_0077_MS_G.TIF	1	-5.557249	42.614141	935.355000	296.100000	0.100000	-0.000000	0.009740	0.010330	0.021570	10.000000																				
DJI_20260722122816_0077_MS_NIR.TIF	1	-5.557249	42.614141	935.355000	296.100000	0.100000	-0.000000	0.009740	0.010330	0.021570	10.000000																				
DJI_20260722122816_0077_MS_R.TIF	1	-5.557249	42.614141	935.355000	296.100000	0.100000	-0.000000	0.009740	0.010330	0.021570	10.000000																				
DJI_20260722122816_0077_MS_RE.TIF	1	-5.557249	42.614141	935.355000	296.100000	0.100000	-0.000000	0.009740	0.010330	0.021570	10.000000																				
DJI_20260722122819_0078_D.JPG	1	-5.557355	42.614216	935.292000	323.700000	-0.000000	0.000000	0.009780	0.010370	0.021550	10.000000																				
DJI_20260722122819_0078_MS_G.TIF	1	-5.557356	42.614217	935.282000	323.700000	-0.000000	0.000000	0.009770	0.010350	0.021540	10.000000																				
DJI_20260722122819_0078_MS_NIR.TIF	1	-5.557356	42.614217	935.282000	323.700000	-0.000000	0.000000	0.009770	0.010350	0.021540	10.000000																				
DJI_20260722122819_0078_MS_R.TIF	1	-5.557356	42.614217	935.282000	323.700000	-0.000000	0.000000	0.009770	0.010350	0.021540	10.000000																				
DJI_20260722122819_0078_MS_RE.TIF	1	-5.557356	42.614217	935.282000	323.700000	-0.000000	0.000000	0.009770	0.010350	0.021540	10.000000																				
DJI_20260722122822_0079_D.JPG	1	-5.557432	42.614310	935.224000	329.800000	-0.000000	0.000000	0.009750	0.010260	0.021510	10.000000																				
DJI_20260722122822_0079_MS_G.TIF	1	-5.557433	42.614311	935.214000	329.800000	-0.000000	0.000000	0.009750	0.010260	0.021510	10.000000																				
DJI_20260722122822_0079_MS_NIR.TIF	1	-5.557433	42.614311	935.214000	329.800000	-0.000000	0.000000	0.009750	0.010250	0.021500	10.000000																				
DJI_20260722122822_0079_MS_R.TIF	1	-5.557433	42.614311	935.214000	329.800000	-0.000000	0.000000	0.009750	0.010260	0.021510	10.000000																				
DJI_20260722122822_0079_MS_RE.TIF	1	-5.557433	42.614311	935.214000	329.800000	-0.000000	0.000000	0.009750	0.010250	0.021500	10.000000																				
DJI_20260722122826_0080_D.JPG	1	-5.557513	42.614413	935.141000	329.800000	-0.000000	0.000000	0.009830	0.010350	0.021540	10.000000																				
DJI_20260722122826_0080_MS_G.TIF	1	-5.557513	42.614414	935.131000	329.800000	-0.000000	0.000000	0.009820	0.010340	0.021530	10.000000																				
DJI_20260722122826_0080_MS_NIR.TIF	1	-5.557513	42.614414	935.131000	329.800000	-0.000000	0.000000	0.009820	0.010340	0.021530	10.000000																				
DJI_20260722122826_0080_MS_R.TIF	1	-5.557513	42.614414	935.131000	329.800000	-0.000000	0.000000	0.009820	0.010340	0.021530	10.000000																				
DJI_20260722122826_0080_MS_RE.TIF	1	-5.557513	42.614414	935.131000	329.800000	-0.000000	0.000000	0.009820	0.010340	0.021530	10.000000																				
DJI_20260722122829_0081_D.JPG	1	-5.557587	42.614508	935.063000	329.800000	-0.000000	0.000000	0.009730	0.010340	0.021550	10.000000																				
DJI_20260722122829_0081_MS_G.TIF	1	-5.557588	42.614509	935.054000	329.800000	-0.000000	0.000000	0.009670	0.010300	0.021540	10.000000																				
DJI_20260722122829_0081_MS_NIR.TIF	1	-5.557588	42.614509	935.054000	329.800000	-0.000000	0.000000	0.009670	0.010300	0.021540	10.000000																				
DJI_20260722122829_0081_MS_R.TIF	1	-5.557588	42.614509	935.054000	329.800000	-0.000000	0.000000	0.009670	0.010300	0.021540	10.000000																				
DJI_20260722122829_0081_MS_RE.TIF	1	-5.557588	42.614509	935.054000	329.800000	-0.000000	0.000000	0.009670	0.010300	0.021540	10.000000																				
DJI_20260722122834_0082_D.JPG	1	-5.557710	42.614665	936.228000	329.800000	-0.000000	0.000000	0.009680	0.010220	0.021400	10.000000																				
DJI_20260722122834_0082_MS_G.TIF	1	-5.557711	42.614666	936.240000	329.800000	-0.000000	0.000000	0.009680	0.010210	0.021390	10.000000																				
DJI_20260722122834_0082_MS_NIR.TIF	1	-5.557711	42.614666	936.240000	329.800000	-0.000000	0.000000	0.009680	0.010210	0.021390	10.000000																				
DJI_20260722122834_0082_MS_R.TIF	1	-5.557711	42.614666	936.240000	329.800000	-0.000000	0.000000	0.009680	0.010210	0.021390	10.000000																				
DJI_20260722122834_0082_MS_RE.TIF	1	-5.557711	42.614666	936.240000	329.800000	-0.000000	0.000000	0.009680	0.010210	0.021390	10.000000																				
DJI_20260722122837_0083_D.JPG	1	-5.557791	42.614768	937.950000	329.800000	0.100000	-0.000000	0.009690	0.010240	0.021450	10.000000																				
DJI_20260722122837_0083_MS_G.TIF	1	-5.557792	42.614769	937.943000	329.800000	0.100000	-0.000000	0.009680	0.010230	0.021440	10.000000																				
DJI_20260722122837_0083_MS_NIR.TIF	1	-5.557792	42.614769	937.943000	329.800000	0.100000	-0.000000	0.009680	0.010230	0.021440	10.000000																				
DJI_20260722122837_0083_MS_R.TIF	1	-5.557792	42.614769	937.943000	329.800000	0.100000	-0.000000	0.009680	0.010230	0.021440	10.000000																				
DJI_20260722122837_0083_MS_RE.TIF	1	-5.557792	42.614769	937.943000	329.800000	0.100000	-0.000000	0.009680	0.010230	0.021440	10.000000																				
DJI_20260722122840_0084_D.JPG	1	-5.557872	42.614871	937.986000	329.800000	-0.000000	0.000000	0.009780	0.010330	0.021540	10.000000																				
DJI_20260722122840_0084_MS_G.TIF	1	-5.557873	42.614872	937.978000	329.800000	-0.000000	0.000000	0.009780	0.010330	0.021540	10.000000																				
DJI_20260722122840_0084_MS_NIR.TIF	1	-5.557873	42.614872	937.978000	329.800000	-0.000000	0.000000	0.009780	0.010330	0.021540	10.000000																				
DJI_20260722122840_0084_MS_R.TIF	1	-5.557873	42.614872	937.978000	329.800000	-0.000000	0.000000	0.009780	0.010330	0.021540	10.000000																				
DJI_20260722122840_0084_MS_RE.TIF	1	-5.557873	42.614872	937.978000	329.800000	-0.000000	0.000000	0.009780	0.010330	0.021540	10.000000																				
DJI_20260722122843_0085_D.JPG	1	-5.557950	42.614971	937.971000	329.800000	0.100000	-0.000000	0.009610	0.010240	0.021360	10.000000																				
DJI_20260722122844_0085_MS_G.TIF	1	-5.557951	42.614972	937.963000	329.800000	-0.000000	0.000000	0.009610	0.010240	0.021360	10.000000																				
DJI_20260722122844_0085_MS_NIR.TIF	1	-5.557951	42.614972	937.963000	329.800000	-0.000000	0.000000	0.009610	0.010240	0.021360	10.000000																				
DJI_20260722122844_0085_MS_R.TIF	1	-5.557951	42.614972	937.963000	329.800000	-0.000000	0.000000	0.009610	0.010240	0.021360	10.000000																				
DJI_20260722122844_0085_MS_RE.TIF	1	-5.557951	42.614972	937.963000	329.800000	-0.000000	0.000000	0.009610	0.010240	0.021360	10.000000																				
DJI_20260722122847_0086_D.JPG	1	-5.558030	42.615072	937.978000	329.900000	-0.000000	0.000000	0.009670	0.010300	0.021430	10.000000																				
DJI_20260722122847_0086_MS_G.TIF	1	-5.558030	42.615073	937.969000	329.900000	-0.000000	0.000000	0.009670	0.010300	0.021430	10.000000																				
DJI_20260722122847_0086_MS_NIR.TIF	1	-5.558030	42.615073	937.969000	329.900000	-0.000000	0.000000	0.009670	0.010300	0.021430	10.000000																				
DJI_20260722122847_0086_MS_R.TIF	1	-5.558030	42.615073	937.969000	329.900000	-0.000000	0.000000	0.009670	0.010300	0.021430	10.000000																				
DJI_20260722122847_0086_MS_RE.TIF	1	-5.558030	42.615073	937.969000	329.900000	-0.000000	0.000000	0.009670	0.010300	0.021430	10.000000																				
DJI_20260722122850_0087_D.JPG	1	-5.558108	42.615173	937.977000	329.800000	0.100000	-0.000000	0.009670	0.010220	0.021410	10.000000																				
DJI_20260722122850_0087_MS_G.TIF	1	-5.558109	42.615174	937.968000	329.800000	-0.000000	0.000000	0.009660	0.010200	0.021400	10.000000																				
DJI_20260722122850_0087_MS_NIR.TIF	1	-5.558109	42.615174	937.968000	329.800000	-0.000000	0.000000	0.009660	0.010200	0.021400	10.000000																				
DJI_20260722122850_0087_MS_R.TIF	1	-5.558109	42.615174	937.968000	329.800000	-0.000000	0.000000	0.009660	0.010200	0.021400	10.000000																				
DJI_20260722122850_0087_MS_RE.TIF	1	-5.558109	42.615174	937.968000	329.800000	-0.000000	0.000000	0.009660	0.010200	0.021400	10.000000																				
DJI_20260722122853_0088_D.JPG	1	-5.558187	42.615273	937.987000	329.900000	-0.000000	0.000000	0.009660	0.010260	0.021380	10.000000																				
DJI_20260722122853_0088_MS_G.TIF	1	-5.558188	42.615274	937.979000	329.900000	-0.000000	0.000000	0.009650	0.010250	0.021370	10.000000																				
DJI_20260722122853_0088_MS_NIR.TIF	1	-5.558187	42.615274	937.979000	329.900000	-0.000000	0.000000	0.009650	0.010250	0.021370	10.000000																				
DJI_20260722122853_0088_MS_R.TIF	1	-5.558188	42.615274	937.979000	329.900000	-0.000000	0.000000	0.009650	0.010250	0.021370	10.000000																				
DJI_20260722122853_0088_MS_RE.TIF	1	-5.558188	42.615274	937.979000	329.900000	-0.000000	0.000000	0.009650	0.010250	0.021370	10.000000																				
DJI_20260722122856_0089_D.JPG	1	-5.558268	42.615376	937.983000	329.900000	0.100000	-0.000000	0.009840	0.010220	0.021340	10.000000																				
DJI_20260722122857_0089_MS_G.TIF	1	-5.558269	42.615377	937.975000	329.900000	0.100000	-0.000000	0.009840	0.010220	0.021340	10.000000																				
DJI_20260722122857_0089_MS_NIR.TIF	1	-5.558268	42.615377	937.975000	329.900000	0.100000	-0.000000	0.009840	0.010220	0.021340	10.000000																				
DJI_20260722122857_0089_MS_R.TIF	1	-5.558269	42.615377	937.975000	329.900000	0.100000	-0.000000	0.009840	0.010220	0.021340	10.000000																				
DJI_20260722122857_0089_MS_RE.TIF	1	-5.558268	42.615377	937.975000	329.900000	0.100000	-0.000000	0.009840	0.010220	0.021340	10.000000																				
DJI_20260722122900_0090_D.JPG	1	-5.558351	42.615482	937.978000	329.800000	0.100000	-0.000000	0.009650	0.010270	0.021430	10.000000																				
DJI_20260722122900_0090_MS_G.TIF	1	-5.558352	42.615483	937.970000	329.800000	-0.000000	0.000000	0.009650	0.010270	0.021430	10.000000																				
DJI_20260722122900_0090_MS_NIR.TIF	1	-5.558351	42.615483	937.970000	329.800000	-0.000000	0.000000	0.009650	0.010270	0.021430	10.000000																				
DJI_20260722122900_0090_MS_R.TIF	1	-5.558352	42.615483	937.970000	329.800000	-0.000000	0.000000	0.009650	0.010270	0.021430	10.000000																				
DJI_20260722122900_0090_MS_RE.TIF	1	-5.558351	42.615483	937.970000	329.800000	-0.000000	0.000000	0.009650	0.010270	0.021430	10.000000																				
DJI_20260722122903_0091_D.JPG	1	-5.558431	42.615585	937.980000	329.800000	-0.000000	0.000000	0.009710	0.010260	0.021350	10.000000																				
DJI_20260722122903_0091_MS_G.TIF	1	-5.558432	42.615586	937.971000	329.800000	0.100000	-0.000000	0.009700	0.010240	0.021340	10.000000																				
DJI_20260722122903_0091_MS_NIR.TIF	1	-5.558432	42.615586	937.971000	329.800000	0.100000	-0.000000	0.009700	0.010240	0.021340	10.000000																				
DJI_20260722122903_0091_MS_R.TIF	1	-5.558432	42.615586	937.971000	329.800000	0.100000	-0.000000	0.009700	0.010240	0.021340	10.000000																				
DJI_20260722122903_0091_MS_RE.TIF	1	-5.558432	42.615586	937.971000	329.800000	0.100000	-0.000000	0.009690	0.010230	0.021330	10.000000																				
DJI_20260722122906_0092_D.JPG	1	-5.558529	42.615623	937.954000	243.800000	0.100000	-0.000000	0.009790	0.010380	0.021620	10.000000																				
DJI_20260722122906_0092_MS_G.TIF	1	-5.558530	42.615622	937.942000	243.400000	0.100000	-0.000000	0.009780	0.010370	0.021610	10.000000																				
DJI_20260722122906_0092_MS_NIR.TIF	1	-5.558530	42.615622	937.942000	243.400000	0.100000	-0.000000	0.009780	0.010370	0.021610	10.000000																				
DJI_20260722122906_0092_MS_R.TIF	1	-5.558530	42.615622	937.942000	243.400000	0.100000	-0.000000	0.009780	0.010370	0.021610	10.000000																				
DJI_20260722122906_0092_MS_RE.TIF	1	-5.558530	42.615622	937.942000	243.400000	0.100000	-0.000000	0.009780	0.010370	0.021610	10.000000																				
DJI_20260722122909_0093_D.JPG	1	-5.558577	42.615518	937.974000	191.200000	-0.000000	0.000000	0.009570	0.010110	0.021270	10.000000																				
DJI_20260722122909_0093_MS_G.TIF	1	-5.558577	42.615517	937.966000	191.200000	-0.000000	0.000000	0.009680	0.010170	0.021330	10.000000																				
DJI_20260722122909_0093_MS_NIR.TIF	1	-5.558577	42.615517	937.966000	191.200000	-0.000000	0.000000	0.009680	0.010170	0.021330	10.000000																				
DJI_20260722122909_0093_MS_R.TIF	1	-5.558577	42.615517	937.966000	191.200000	-0.000000	0.000000	0.009680	0.010170	0.021330	10.000000																				
DJI_20260722122909_0093_MS_RE.TIF	1	-5.558577	42.615517	937.966000	191.200000	-0.000000	0.000000	0.009680	0.010170	0.021330	10.000000																				
DJI_20260722122913_0094_D.JPG	1	-5.558545	42.615410	937.996000	153.500000	-0.000000	0.000000	0.009610	0.010110	0.021270	10.000000																				
DJI_20260722122913_0094_MS_G.TIF	1	-5.558544	42.615409	937.987000	153.500000	0.100000	-0.000000	0.009620	0.010120	0.021250	10.000000																				
DJI_20260722122913_0094_MS_NIR.TIF	1	-5.558544	42.615409	937.987000	153.500000	0.100000	-0.000000	0.009620	0.010120	0.021250	10.000000																				
DJI_20260722122913_0094_MS_R.TIF	1	-5.558544	42.615409	937.987000	153.500000	0.100000	-0.000000	0.009620	0.010120	0.021250	10.000000																				
DJI_20260722122913_0094_MS_RE.TIF	1	-5.558544	42.615409	937.987000	153.500000	0.100000	-0.000000	0.009620	0.010120	0.021250	10.000000																				
DJI_20260722122918_0095_D.JPG	1	-5.558426	42.615256	937.972000	149.800000	0.100000	-0.000000	0.009590	0.010090	0.021320	10.000000																				
DJI_20260722122918_0095_MS_G.TIF	1	-5.558425	42.615256	937.962000	149.800000	-0.000000	0.000000	0.009590	0.010090	0.021320	10.000000																				
DJI_20260722122918_0095_MS_NIR.TIF	1	-5.558425	42.615255	937.962000	149.800000	-0.000000	0.000000	0.009590	0.010090	0.021320	10.000000																				
DJI_20260722122918_0095_MS_R.TIF	1	-5.558425	42.615255	937.962000	149.800000	-0.000000	0.000000	0.009590	0.010090	0.021320	10.000000																				
DJI_20260722122918_0095_MS_RE.TIF	1	-5.558425	42.615255	937.962000	149.800000	-0.000000	0.000000	0.009590	0.010090	0.021320	10.000000																				
DJI_20260722122921_0096_D.JPG	1	-5.558348	42.615158	937.959000	149.800000	-0.000000	0.000000	0.009660	0.010220	0.021320	10.000000																				
DJI_20260722122921_0096_MS_G.TIF	1	-5.558347	42.615157	937.952000	149.800000	-0.000000	0.000000	0.009660	0.010220	0.021320	10.000000																				
DJI_20260722122921_0096_MS_NIR.TIF	1	-5.558348	42.615157	937.952000	149.800000	-0.000000	0.000000	0.009660	0.010220	0.021320	10.000000																				
DJI_20260722122921_0096_MS_R.TIF	1	-5.558347	42.615157	937.952000	149.800000	-0.000000	0.000000	0.009660	0.010220	0.021320	10.000000																				
DJI_20260722122921_0096_MS_RE.TIF	1	-5.558348	42.615157	937.952000	149.800000	-0.000000	0.000000	0.009660	0.010220	0.021320	10.000000																				
DJI_20260722122924_0097_D.JPG	1	-5.558267	42.615055	938.010000	149.800000	-0.000000	0.000000	0.009640	0.010170	0.021260	10.000000																				
DJI_20260722122924_0097_MS_G.TIF	1	-5.558266	42.615054	938.000000	149.800000	-0.000000	0.000000	0.009630	0.010160	0.021250	10.000000																				
DJI_20260722122924_0097_MS_NIR.TIF	1	-5.558267	42.615054	938.000000	149.800000	-0.000000	0.000000	0.009630	0.010160	0.021250	10.000000																				
DJI_20260722122924_0097_MS_R.TIF	1	-5.558266	42.615054	938.000000	149.800000	-0.000000	0.000000	0.009630	0.010160	0.021250	10.000000																				
DJI_20260722122924_0097_MS_RE.TIF	1	-5.558266	42.615054	938.000000	149.800000	-0.000000	0.000000	0.009630	0.010160	0.021250	10.000000																				
DJI_20260722122927_0098_D.JPG	1	-5.558188	42.614953	938.019000	149.800000	-0.000000	0.000000	0.009710	0.010150	0.021260	10.000000																				
DJI_20260722122927_0098_MS_G.TIF	1	-5.558187	42.614952	938.010000	149.800000	-0.000000	0.000000	0.009700	0.010140	0.021250	10.000000																				
DJI_20260722122927_0098_MS_NIR.TIF	1	-5.558188	42.614952	938.010000	149.800000	-0.000000	0.000000	0.009700	0.010140	0.021250	10.000000																				
DJI_20260722122927_0098_MS_R.TIF	1	-5.558187	42.614952	938.010000	149.800000	-0.000000	0.000000	0.009700	0.010140	0.021250	10.000000																				
DJI_20260722122927_0098_MS_RE.TIF	1	-5.558188	42.614952	938.010000	149.800000	-0.000000	0.000000	0.009700	0.010140	0.021250	10.000000																				
DJI_20260722122930_0099_D.JPG	1	-5.558112	42.614856	937.998000	149.700000	-0.000000	0.000000	0.009600	0.010150	0.021210	10.000000																				
DJI_20260722122930_0099_MS_G.TIF	1	-5.558111	42.614855	937.989000	149.700000	0.100000	-0.000000	0.009670	0.010150	0.021300	10.000000																				
DJI_20260722122930_0099_MS_NIR.TIF	1	-5.558111	42.614855	937.989000	149.700000	0.100000	-0.000000	0.009670	0.010150	0.021300	10.000000																				
DJI_20260722122930_0099_MS_R.TIF	1	-5.558111	42.614855	937.989000	149.700000	0.100000	-0.000000	0.009670	0.010150	0.021300	10.000000																				
DJI_20260722122930_0099_MS_RE.TIF	1	-5.558111	42.614855	937.989000	149.700000	0.100000	-0.000000	0.009670	0.010150	0.021300	10.000000																				
DJI_20260722122934_0100_D.JPG	1	-5.558027	42.614748	937.780000	149.700000	0.100000	-0.000000	0.009720	0.010140	0.021230	10.000000																				
DJI_20260722122934_0100_MS_G.TIF	1	-5.558026	42.614747	937.766000	149.700000	-0.000000	0.000000	0.009710	0.010120	0.021220	10.000000																				
